Designator,Mid X,Mid Y,Layer,Rotation
C21,-134.635000mm,14.145000mm,Top,0.000000
C22,-130.425000mm,14.145000mm,Top,0.000000
C23,-126.215000mm,14.145000mm,Top,0.000000
C24,-159.895000mm,11.435000mm,Top,0.000000
C25,-155.685000mm,11.435000mm,Top,0.000000
C26,-151.474999mm,11.435000mm,Top,0.000000
C27,-132.475001mm,35.645001mm,Top,0.000000
C28,-127.825001mm,35.645001mm,Top,0.000000
C31,-129.485001mm,66.350000mm,Top,0.000000
C32,-125.275001mm,66.350000mm,Top,0.000000
C34,-128.975001mm,-92.425000mm,Top,0.000000
C35,-145.925000mm,-93.045000mm,Top,0.000000
C36,-124.545000mm,-92.175000mm,Top,0.000000
C37,110.735000mm,80.645000mm,Top,0.000000
C38,114.945000mm,80.645000mm,Top,0.000000
C39,105.475000mm,-79.605000mm,Top,0.000000
C40,25.315000mm,52.360001mm,Top,0.000000
C41,29.975000mm,58.895000mm,Top,0.000000
C42,20.535000mm,49.920000mm,Top,0.000000
C43,107.625000mm,-2.690000mm,Top,0.000000
C44,140.204999mm,-8.360000mm,Top,0.000000
C45,121.355000mm,-2.440000mm,Top,0.000000
C46,124.175000mm,4.095000mm,Top,0.000000
C47,135.005000mm,-2.440000mm,Top,0.000000
C48,112.275000mm,-2.690000mm,Top,0.000000
C49,102.315000mm,-11.070000mm,Top,0.000000
C50,116.925000mm,-2.690000mm,Top,0.000000
C51,110.735000mm,-11.070000mm,Top,0.000000
C52,139.215000mm,-2.440000mm,Top,0.000000
C53,128.825000mm,4.095000mm,Top,0.000000
C54,98.105000mm,-5.650000mm,Top,0.000000
C55,102.315000mm,-5.650000mm,Top,0.000000
C56,114.945000mm,-5.650000mm,Top,0.000000
C57,135.994999mm,-5.650000mm,Top,0.000000
C58,138.125000mm,4.095000mm,Top,0.000000
C59,102.975000mm,-2.690000mm,Top,0.000000
C60,123.364999mm,-8.360000mm,Top,0.000000
C61,140.204999mm,-5.650000mm,Top,0.000000
C62,114.945000mm,-8.360000mm,Top,0.000000
C63,98.325000mm,-2.690000mm,Top,0.000000
C64,133.475000mm,4.095000mm,Top,0.000000
C65,-47.895001mm,49.950000mm,Top,0.000000
C66,-43.685000mm,49.950000mm,Top,0.000000
C67,-39.475000mm,49.950000mm,Top,0.000000
C68,-35.265000mm,49.950000mm,Top,0.000000
C69,29.525000mm,52.360001mm,Top,0.000000
C70,33.735000mm,52.360001mm,Top,0.000000
C71,37.945000mm,52.360001mm,Top,0.000000
C101,-76.700000mm,-86.725000mm,Top,0.000000
C102,-70.850000mm,-86.725000mm,Top,0.000000
C103,-65.000000mm,-86.725000mm,Top,0.000000
C104,-59.150000mm,-86.725000mm,Top,0.000000
C105,-53.900000mm,-86.555000mm,Top,0.000000
C106,-49.250000mm,-86.555000mm,Top,0.000000
C107,-44.600000mm,-86.555000mm,Top,0.000000
C108,-82.410000mm,-91.205000mm,Top,0.000000
C111,-56.445000mm,-66.315000mm,Top,0.000000
C112,-97.075000mm,-62.735000mm,Top,0.000000
C113,-91.225001mm,-62.735000mm,Top,0.000000
C114,-85.375001mm,-62.735000mm,Top,0.000000
C115,-79.525001mm,-62.735000mm,Top,0.000000
C116,-73.675001mm,-62.735000mm,Top,0.000000
C118,-52.235000mm,-66.315000mm,Top,0.000000
C119,-67.825001mm,-62.735000mm,Top,0.000000
C120,-61.975001mm,-62.735000mm,Top,0.000000
C121,-56.125001mm,-62.735000mm,Top,0.000000
C122,-50.275001mm,-62.735000mm,Top,0.000000
C123,-44.425001mm,-62.735000mm,Top,0.000000
C125,-97.675000mm,-66.565000mm,Top,0.000000
C126,-93.025000mm,-66.565000mm,Top,0.000000
C127,-88.375000mm,-66.565000mm,Top,0.000000
C130,-83.725000mm,-66.565000mm,Top,0.000000
C131,-79.075000mm,-66.565000mm,Top,0.000000
C132,-74.425000mm,-66.565000mm,Top,0.000000
C149,-69.775000mm,-66.565000mm,Top,0.000000
C157,-65.125000mm,-66.565000mm,Top,0.000000
C175,-47.755000mm,-25.155000mm,Top,0.000000
C176,-47.755000mm,-22.384999mm,Top,0.000000
C177,-43.485000mm,-22.384999mm,Top,0.000000
C178,-43.485000mm,-25.155000mm,Top,0.000000
C179,-52.865001mm,-27.925000mm,Top,0.000000
C180,-52.865001mm,-30.695000mm,Top,0.000000
C181,-48.595000mm,-27.925000mm,Top,0.000000
C182,-48.595000mm,-30.695000mm,Top,0.000000
C201,14.925000mm,-10.585000mm,Top,0.000000
C202,20.775000mm,-10.585000mm,Top,0.000000
C203,26.625000mm,-10.585000mm,Top,0.000000
C204,14.925000mm,-14.135000mm,Top,0.000000
C205,20.175000mm,-13.965000mm,Top,0.000000
C206,24.825000mm,-13.965000mm,Top,0.000000
C207,29.475000mm,-13.965000mm,Top,0.000000
C208,14.325000mm,-17.515000mm,Top,0.000000
C211,24.505000mm,-69.865000mm,Top,0.000000
C212,0.845000mm,-62.225000mm,Top,0.000000
C213,6.695000mm,-62.225000mm,Top,0.000000
C214,12.545000mm,-62.225000mm,Top,0.000000
C215,18.395000mm,-62.225000mm,Top,0.000000
C216,24.245000mm,-62.225000mm,Top,0.000000
C218,28.715000mm,-69.865000mm,Top,0.000000
C219,-17.475000mm,-70.735000mm,Top,0.000000
C220,-11.625000mm,-70.735000mm,Top,0.000000
C221,-5.775000mm,-70.735000mm,Top,0.000000
C222,0.075000mm,-70.735000mm,Top,0.000000
C223,5.925000mm,-70.735000mm,Top,0.000000
C225,-0.675000mm,-19.680000mm,Top,0.000000
C226,3.975000mm,-19.680000mm,Top,0.000000
C227,8.625000mm,-19.680000mm,Top,0.000000
C230,-0.675000mm,-22.889999mm,Top,0.000000
C231,3.975000mm,-22.889999mm,Top,0.000000
C232,8.625000mm,-22.889999mm,Top,0.000000
C249,11.175000mm,-70.115000mm,Top,0.000000
C257,15.825000mm,-70.115000mm,Top,0.000000
C275,12.135000mm,-36.135000mm,Top,0.000000
C276,12.135000mm,-38.905000mm,Top,0.000000
C277,16.405000mm,-36.135000mm,Top,0.000000
C278,16.405000mm,-38.905000mm,Top,0.000000
C279,20.675000mm,-36.135000mm,Top,0.000000
C280,20.675000mm,-38.905000mm,Top,0.000000
C281,24.945000mm,-36.135000mm,Top,0.000000
C282,24.945000mm,-38.905000mm,Top,0.000000
C301,65.520000mm,-86.725000mm,Top,0.000000
C302,71.370000mm,-86.725000mm,Top,0.000000
C303,77.220000mm,-86.725000mm,Top,0.000000
C304,83.070000mm,-86.725000mm,Top,0.000000
C305,88.320000mm,-86.555000mm,Top,0.000000
C306,49.590000mm,-91.205000mm,Top,0.000000
C307,54.240000mm,-91.205000mm,Top,0.000000
C308,58.890000mm,-91.205000mm,Top,0.000000
C311,75.555000mm,-66.315000mm,Top,0.000000
C312,34.925000mm,-62.735000mm,Top,0.000000
C313,40.775000mm,-62.735000mm,Top,0.000000
C314,46.625000mm,-62.735000mm,Top,0.000000
C315,52.475000mm,-62.735000mm,Top,0.000000
C316,58.325000mm,-62.735000mm,Top,0.000000
C318,79.765000mm,-66.315000mm,Top,0.000000
C319,64.175000mm,-62.735000mm,Top,0.000000
C320,70.025000mm,-62.735000mm,Top,0.000000
C321,75.875000mm,-62.735000mm,Top,0.000000
C322,81.725000mm,-62.735000mm,Top,0.000000
C323,87.575000mm,-62.735000mm,Top,0.000000
C325,34.325000mm,-66.565000mm,Top,0.000000
C326,38.975000mm,-66.565000mm,Top,0.000000
C327,43.625000mm,-66.565000mm,Top,0.000000
C330,48.275000mm,-66.565000mm,Top,0.000000
C331,52.925000mm,-66.565000mm,Top,0.000000
C332,57.575000mm,-66.565000mm,Top,0.000000
C349,62.225000mm,-66.565000mm,Top,0.000000
C357,66.875000mm,-66.565000mm,Top,0.000000
C375,84.245000mm,-22.384999mm,Top,0.000000
C376,84.245000mm,-25.155000mm,Top,0.000000
C377,88.515000mm,-22.384999mm,Top,0.000000
C378,88.515000mm,-25.155000mm,Top,0.000000
C379,79.135000mm,-27.925000mm,Top,0.000000
C380,79.135000mm,-30.695000mm,Top,0.000000
C381,83.405000mm,-27.925000mm,Top,0.000000
C382,83.405000mm,-30.695000mm,Top,0.000000
D1,-146.890001mm,-81.285000mm,Top,0.000000
D2,-138.295000mm,-81.285000mm,Top,0.000000
D101,-68.340000mm,-72.875000mm,Top,0.000000
D201,18.565000mm,10.175000mm,Top,0.000000
D301,71.000000mm,-72.875000mm,Top,0.000000
F1,-46.425000mm,56.670000mm,Top,0.000000
F2,99.575000mm,-80.575000mm,Top,0.000000
F3,-152.425000mm,-93.394999mm,Top,0.000000
J_5V_DEV,-117.480000mm,58.350000mm,Top,0.000000
J_5V_S1,-94.257500mm,-83.950000mm,Top,0.000000
J_5V_S2,25.242500mm,-83.450000mm,Top,0.000000
J_5V_S3,37.742500mm,-83.950000mm,Top,0.000000
J_54V,-128.057500mm,-83.450000mm,Top,0.000000
J_CAM,148.170000mm,59.780000mm,Top,0.000000
J_DBG1,-75.055000mm,-72.395000mm,Top,0.000000
J_DBG2,25.190000mm,25.605000mm,Top,0.000000
J_DBG3,64.285000mm,-72.395000mm,Top,0.000000
J_ETH,-148.440000mm,89.625000mm,Top,180.000000
J_FAN1,-97.500000mm,45.000000mm,Top,90.000000
J_FAN2,-27.500000mm,45.000000mm,Top,90.000000
J_FAN3,92.500000mm,44.000000mm,Top,90.000000
J_FLASH1,-92.500000mm,-95.560000mm,Top,0.000000
J_FLASH2,24.000000mm,-95.560000mm,Top,0.000000
J_FLASH3,39.500000mm,-95.560000mm,Top,0.000000
J_GNSS1,30.870000mm,93.000000mm,Top,0.000000
J_GNSS2,25.235000mm,10.655001mm,Top,0.000000
J_HDMI,104.500000mm,-91.280000mm,Top,-90.000000
J_LIME,145.500000mm,-32.632500mm,Top,180.000000
J_LORA1,153.210000mm,59.050000mm,Top,0.000000
J_M2C1,-57.000000mm,22.495000mm,Top,0.000000
J_M2C2,-20.000000mm,22.745000mm,Top,0.000000
J_M2C3,79.000000mm,22.495000mm,Top,0.000000
J_M2N1,-85.000000mm,22.745000mm,Top,0.000000
J_M2N2,-26.745000mm,-85.000000mm,Top,90.000000
J_M2N3,48.000000mm,22.745000mm,Top,0.000000
J_PANEL,-131.240000mm,91.247500mm,Top,90.000000
J_QMX,-153.604999mm,-80.805000mm,Top,0.000000
J_RB9704,99.747500mm,-47.110000mm,Top,0.000000
J_RPIBOOT1,-61.670000mm,-72.395000mm,Top,0.000000
J_RPIBOOT2,16.640000mm,0.785000mm,Top,0.000000
J_RPIBOOT3,77.670000mm,-72.395000mm,Top,0.000000
J_SIM1,4.500000mm,21.800000mm,Top,0.000000
J_SIM2,4.500000mm,0.800000mm,Top,0.000000
J_SPI3,56.945000mm,-72.395000mm,Top,0.000000
J_ZBDBG1,138.590000mm,59.780000mm,Top,0.000000
J_ZBDBG2,143.380000mm,59.780000mm,Top,0.000000
L1,-107.420000mm,60.150000mm,Top,0.000000
L2,-117.975000mm,49.400000mm,Top,0.000000
L3,41.605000mm,52.620001mm,Top,0.000000
L101,-81.665000mm,-56.255000mm,Top,0.000000
L102,-73.355000mm,-56.255000mm,Top,0.000000
L103,-48.875000mm,-55.025000mm,Top,0.000000
L104,-42.825000mm,-55.025000mm,Top,0.000000
L201,-31.845000mm,-64.255000mm,Top,0.000000
L202,-23.535000mm,-64.255000mm,Top,0.000000
L203,0.025000mm,-15.050000mm,Top,0.000000
L204,6.075000mm,-15.050000mm,Top,0.000000
L301,50.335000mm,-56.255000mm,Top,0.000000
L302,58.645000mm,-56.255000mm,Top,0.000000
L303,83.125000mm,-55.025000mm,Top,0.000000
L304,89.175000mm,-55.025000mm,Top,0.000000
LED1,-47.855000mm,52.700000mm,Top,0.000000
LED2,-43.605000mm,52.700000mm,Top,0.000000
LED3,-39.355000mm,52.700000mm,Top,0.000000
LED4,-35.105000mm,52.700000mm,Top,0.000000
LED6,-17.105000mm,92.355001mm,Top,0.000000
LED7,-12.855000mm,92.355001mm,Top,0.000000
LED8,-8.605000mm,92.355001mm,Top,0.000000
LED9,-4.355000mm,92.355001mm,Top,0.000000
LED11,-77.940000mm,-90.995000mm,Top,0.000000
LED12,-52.855000mm,-33.475000mm,Top,0.000000
LED13,-48.605000mm,-33.475000mm,Top,0.000000
LED14,-60.655000mm,-66.355000mm,Top,0.000000
LED15,-44.315000mm,-27.935000mm,Top,0.000000
LED16,-69.440000mm,-90.995000mm,Top,0.000000
LED17,-73.690000mm,-90.995000mm,Top,0.000000
LED21,18.795000mm,-17.305000mm,Top,0.000000
LED22,12.145000mm,-41.685000mm,Top,0.000000
LED23,16.395000mm,-41.685000mm,Top,0.000000
LED24,20.295000mm,-69.905000mm,Top,0.000000
LED25,29.224999mm,-36.145000mm,Top,0.000000
LED26,27.295000mm,-17.305000mm,Top,0.000000
LED27,23.045000mm,-17.305000mm,Top,0.000000
LED31,63.360000mm,-90.995000mm,Top,0.000000
LED32,79.145000mm,-33.475000mm,Top,0.000000
LED33,83.395000mm,-33.475000mm,Top,0.000000
LED34,71.345000mm,-66.355000mm,Top,0.000000
LED35,87.685000mm,-27.935000mm,Top,0.000000
LED36,71.860000mm,-90.995000mm,Top,0.000000
LED37,67.610000mm,-90.995000mm,Top,0.000000
Q1,-135.935000mm,71.080000mm,Top,0.000000
Q2,-40.295000mm,56.920000mm,Top,0.000000
Q101,-56.720000mm,-72.325000mm,Top,0.000000
Q102,-51.610000mm,-72.325000mm,Top,0.000000
Q103,-46.500000mm,-72.325000mm,Top,0.000000
Q104,-41.390000mm,-72.325000mm,Top,0.000000
Q105,-82.180000mm,-87.275000mm,Top,0.000000
Q106,-52.445000mm,-23.324999mm,Top,0.000000
Q201,21.590000mm,0.855000mm,Top,0.000000
Q202,26.700000mm,0.855000mm,Top,0.000000
Q203,16.800000mm,-6.485000mm,Top,0.000000
Q204,21.910000mm,-6.485000mm,Top,0.000000
Q205,27.019999mm,-6.485000mm,Top,0.000000
Q206,18.005000mm,-32.325000mm,Top,0.000000
Q207,23.115000mm,-32.325000mm,Top,0.000000
Q208,28.225000mm,-32.325000mm,Top,0.000000
Q301,82.620000mm,-72.325000mm,Top,0.000000
Q302,87.730000mm,-72.325000mm,Top,0.000000
Q303,49.820000mm,-87.275000mm,Top,0.000000
Q304,54.930000mm,-87.275000mm,Top,0.000000
Q305,60.040000mm,-87.275000mm,Top,0.000000
Q306,79.555000mm,-23.324999mm,Top,0.000000
R1,-118.895000mm,38.600000mm,Top,0.000000
R2,-114.685000mm,38.600000mm,Top,0.000000
R3,-159.895000mm,14.145000mm,Top,0.000000
R4,-43.685000mm,36.400000mm,Top,0.000000
R5,-43.685000mm,39.110000mm,Top,0.000000
R6,-39.475000mm,39.110000mm,Top,0.000000
R7,-35.265000mm,39.110000mm,Top,0.000000
R8,-47.895001mm,36.400000mm,Top,0.000000
R11,-120.335001mm,-92.175000mm,Top,0.000000
R12,-127.305000mm,71.900000mm,Top,0.000000
R13,-136.045000mm,65.150000mm,Top,0.000000
R14,98.105000mm,80.645000mm,Top,0.000000
R15,102.315000mm,80.645000mm,Top,0.000000
R16,106.524999mm,80.645000mm,Top,0.000000
R21,34.405000mm,59.145000mm,Top,0.000000
R22,38.615000mm,59.145000mm,Top,0.000000
R23,21.105000mm,52.360001mm,Top,0.000000
R24,135.994999mm,-8.360000mm,Top,0.000000
R25,129.750000mm,45.870001mm,Top,0.000000
R26,98.105000mm,-11.070000mm,Top,0.000000
R27,106.524999mm,-11.070000mm,Top,0.000000
R28,133.960000mm,45.870001mm,Top,0.000000
R29,138.170000mm,45.870001mm,Top,0.000000
R30,142.380000mm,45.870001mm,Top,0.000000
R31,146.590000mm,45.870001mm,Top,0.000000
R32,150.800000mm,45.870001mm,Top,0.000000
R33,155.010000mm,45.870001mm,Top,0.000000
R34,159.220000mm,45.870001mm,Top,0.000000
R35,129.750000mm,43.160000mm,Top,0.000000
R36,119.155000mm,-5.650000mm,Top,0.000000
R37,123.364999mm,-5.650000mm,Top,0.000000
R38,127.574999mm,-5.650000mm,Top,0.000000
R39,131.784999mm,-5.650000mm,Top,0.000000
R40,119.155000mm,-8.360000mm,Top,0.000000
R41,127.574999mm,-8.360000mm,Top,0.000000
R42,131.784999mm,-8.360000mm,Top,0.000000
R43,98.105000mm,-8.360000mm,Top,0.000000
R44,102.315000mm,-8.360000mm,Top,0.000000
R45,106.524999mm,-8.360000mm,Top,0.000000
R46,110.735000mm,-8.360000mm,Top,0.000000
R47,106.524999mm,-5.650000mm,Top,0.000000
R48,110.735000mm,-5.650000mm,Top,0.000000
R49,-47.895001mm,47.240000mm,Top,0.000000
R50,-43.685000mm,47.240000mm,Top,0.000000
R51,-39.475000mm,47.240000mm,Top,0.000000
R52,-35.265000mm,47.240000mm,Top,0.000000
R53,-47.895001mm,44.530000mm,Top,0.000000
R54,-39.475000mm,41.820000mm,Top,0.000000
R55,-35.265000mm,41.820000mm,Top,0.000000
R56,-47.895001mm,39.110000mm,Top,0.000000
R57,-155.685000mm,14.145000mm,Top,0.000000
R58,-43.685000mm,44.530000mm,Top,0.000000
R59,-39.475000mm,44.530000mm,Top,0.000000
R60,-35.265000mm,44.530000mm,Top,0.000000
R61,-47.895001mm,41.820000mm,Top,0.000000
R62,-43.685000mm,41.820000mm,Top,0.000000
T1,-152.000000mm,68.267500mm,Top,0.000000
U1,-151.125000mm,26.375000mm,Top,0.000000
U3,100.687500mm,89.000000mm,Top,0.000000
U4,116.687500mm,89.000000mm,Top,0.000000
U5,-134.425001mm,80.180001mm,Top,0.000000
U6,-43.550000mm,92.225000mm,Top,0.000000
U7,-43.550000mm,82.675000mm,Top,0.000000
U8,38.510000mm,75.290000mm,Top,0.000000
U9,23.325000mm,57.040000mm,Top,0.000000
U10,22.555000mm,93.430001mm,Top,0.000000
U11,26.960000mm,69.625000mm,Top,0.000000
U12,111.000000mm,47.500000mm,Top,0.000000
U13,133.862500mm,83.137500mm,Top,180.000000
U14,154.862500mm,83.137500mm,Top,180.000000
U15,101.700000mm,11.025000mm,Top,0.000000
U16,112.725000mm,11.025000mm,Top,0.000000
U17,123.750000mm,11.025000mm,Top,0.000000
U18,138.599999mm,21.675000mm,Top,0.000000
U19,-43.925000mm,74.360001mm,Top,0.000000
U20,-43.925000mm,67.445000mm,Top,0.000000
U21,132.630000mm,12.780000mm,Top,0.000000
U22,139.740000mm,12.780000mm,Top,0.000000
U23,108.875000mm,2.240000mm,Top,0.000000
U24,117.524999mm,2.240000mm,Top,0.000000
U25,-116.725000mm,65.500001mm,Top,0.000000
U26,-108.905000mm,65.900000mm,Top,0.000000
U27,-112.275001mm,49.925000mm,Top,0.000000
U28,158.790000mm,59.675000mm,Top,0.000000
U29,-45.725000mm,61.570000mm,Top,0.000000
U30A,-89.500000mm,57.500000mm,Top,0.000000
U30B,-55.500000mm,57.500000mm,Top,0.000000
U31A,-19.500000mm,57.500000mm,Top,0.000000
U31B,14.500000mm,57.500000mm,Top,0.000000
U32A,50.500000mm,57.500000mm,Top,0.000000
U32B,84.500000mm,57.500000mm,Top,0.000000
U33,100.275000mm,3.200000mm,Top,0.000000
U34,131.920000mm,59.675000mm,Top,0.000000
U35,-135.825001mm,-68.500000mm,Top,0.000000
U37,-37.175001mm,61.570000mm,Top,0.000000
U101,-84.725000mm,-30.875000mm,Top,0.000000
U102,-66.150000mm,-27.325000mm,Top,0.000000
U103,-64.875000mm,-55.459999mm,Top,0.000000
U104,-56.225000mm,-55.459999mm,Top,0.000000
U105,-96.455000mm,-54.100000mm,Top,0.000000
U106,-89.365000mm,-54.100000mm,Top,0.000000
U107,-81.725000mm,-72.500000mm,Top,0.000000
U109,-91.590000mm,-46.760000mm,Top,0.000000
U110,-84.185000mm,-45.480000mm,Top,0.000000
U201,-27.125000mm,-40.875000mm,Top,0.000000
U202,-8.550000mm,-37.325000mm,Top,0.000000
U203,-15.055000mm,-63.459999mm,Top,0.000000
U204,-6.405000mm,-63.459999mm,Top,0.000000
U205,0.545000mm,-10.100000mm,Top,0.000000
U206,7.635000mm,-10.100000mm,Top,0.000000
U207,18.519999mm,25.500000mm,Top,0.000000
U209,2.785000mm,-35.010000mm,Top,0.000000
U210,-34.520000mm,-55.480000mm,Top,0.000000
U301,43.875000mm,-30.875000mm,Top,0.000000
U302,62.450000mm,-27.325000mm,Top,0.000000
U303,67.125000mm,-55.459999mm,Top,0.000000
U304,75.775000mm,-55.459999mm,Top,0.000000
U305,35.545000mm,-54.100000mm,Top,0.000000
U306,42.635000mm,-54.100000mm,Top,0.000000
U307,50.275000mm,-72.500000mm,Top,0.000000
U309,37.010000mm,-46.760000mm,Top,0.000000
U310,44.415000mm,-45.480000mm,Top,0.000000
Y1,-137.525001mm,34.875000mm,Top,0.000000
Y101,-78.035000mm,-44.125000mm,Top,0.000000
Y201,12.725000mm,-32.375000mm,Top,0.000000
Y301,50.565000mm,-44.125000mm,Top,0.000000
